,T_0,T_1,gradT_0,gradT_1,Z_0,Z_1,n_0,n_1,Kn_0,Kn_1,x_0,x_1,Q,beta
-0.5643564356435644,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.15471340986820525,-0.1469708439141799,-0.46083962583457877,-0.46087949567269554,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5641564156415642,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.15446883329238664,-0.14673166887332886,-0.4608408850877175,-0.4608807274770039,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5639563956395639,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.15422442642749143,-0.1464926616585896,-0.4608421434785037,-0.460881958428408,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.5637563756375638,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.15398018921461915,-0.14625382221106165,-0.4608434010072329,-0.46088318852720306,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5635563556355636,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.15373612159486924,-0.14601515047184488,-0.4608446576742003,-0.4608844177736844,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5633563356335634,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.15349222350934158,-0.14577664638203905,-0.460845913479701,-0.4608856461681472,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5631563156315631,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.15324849489913586,-0.14553830988274372,-0.4608471684240303,-0.4608868737108867,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.562956295629563,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.15300493570535156,-0.14530014091505822,-0.4608484225074836,-0.46088810040219824,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5627562756275628,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.15276154586908833,-0.14506213942008242,-0.46084967573035596,-0.4608893262423771,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5625562556255626,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.15251832533144577,-0.14482430533891613,-0.46085092809294276,-0.46089055123171835,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5623562356235623,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.15227527403352398,-0.14458663861265877,-0.4608521795955392,-0.46089177537051745,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5621562156215621,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.15203239191642193,-0.14434913918240994,-0.4608534302384405,-0.46089299865906946,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.561956195619562,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.15178967892123957,-0.1441118069892694,-0.460854680021942,-0.46089422109766987,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5617561756175617,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.15154713498907668,-0.1438746419743369,-0.4608559289463389,-0.4608954426866137,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5615561556155615,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.15130476006103272,-0.14363764407871202,-0.4608571770119265,-0.4608966634261963,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5613561356135613,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.15106255407820732,-0.14340081324349419,-0.46085842421900003,-0.460897883316713,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5611561156115612,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.1508205169817002,-0.14316414940978314,-0.4608596705678547,-0.46089910235845893,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.560956095609561,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.1505786487126111,-0.1429276525186788,-0.46086091605878576,-0.4609003205517294,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5607560756075607,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.15033694921203952,-0.14269132251128058,-0.4608621606920886,-0.46090153789681965,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5605560556055605,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.15009541842108504,-0.14245515932868796,-0.4608634044680583,-0.46090275439402495,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5603560356035604,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.14985405628084736,-0.14221916291200085,-0.4608646473869902,-0.4609039700436405,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5601560156015601,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14961286273242633,-0.14198333320231887,-0.4608658894491795,-0.46090518484596166,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5599559955995599,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.1493718377169214,-0.1417476701407416,-0.4608671306549215,-0.46090639880128353,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5597559755975597,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14913098117543214,-0.14151217366836857,-0.4608683710045115,-0.46090761190990154,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5595559555955596,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.1488902930490582,-0.1412768437262995,-0.46086961049824465,-0.46090882417211076,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5593559355935593,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14864977327889956,-0.14104168025563424,-0.46087084913641624,-0.46091003558820665,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5591559155915591,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.14840942180605557,-0.14080668319747228,-0.46087208691932163,-0.4609112461584842,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5589558955895589,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14816923857162587,-0.14057185249291304,-0.4608733238472559,-0.460912455883239,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5587558755875588,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.14792922351671003,-0.14033718808305654,-0.46087455992051435,-0.460913664762766,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5585558555855585,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14768937658240808,-0.1401026899090022,-0.46087579513939236,-0.4609148727973606,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5583558355835583,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.14744969770981928,-0.13986835791184982,-0.460877029504185,-0.46091607998731804,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5581558155815581,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.1472101868400433,-0.13963419203269872,-0.4608782630151877,-0.46091728633293355,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.557955795579558,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.1469708439141799,-0.13940019221264885,-0.46087949567269554,-0.46091849183450234,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5577557755775577,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14673166887332886,-0.13916635839279984,-0.4608807274770039,-0.4609196964923198,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5575557555755575,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.1464926616585896,-0.13893269051425128,-0.460881958428408,-0.46092090030668104,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5573557355735573,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14625382221106165,-0.13869918851810267,-0.46088318852720306,-0.4609221032778814,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5571557155715572,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.14601515047184488,-0.1384658523454538,-0.4608844177736844,-0.46092330540621607,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5569556955695569,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14577664638203905,-0.13823268193740434,-0.4608856461681472,-0.4609245066919804,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5567556755675567,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.14553830988274372,-0.13799967723505394,-0.4608868737108867,-0.4609257071354695,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5565556555655565,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14530014091505822,-0.13776683817950208,-0.46088810040219824,-0.4609269067369788,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5563556355635564,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.14506213942008242,-0.13753416471184846,-0.4608893262423771,-0.46092810549680335,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5561556155615561,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14482430533891613,-0.13730165677319292,-0.46089055123171835,-0.4609293034152386,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5559555955595559,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.14458663861265877,-0.13706931430463493,-0.46089177537051745,-0.46093050049257966,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5557555755575557,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14434913918240994,-0.13683713724727403,-0.46089299865906946,-0.4609316967291219,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5555555555555556,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.1441118069892694,-0.13660512554221002,-0.46089422109766987,-0.4609328921251604,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5553555355535553,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.1438746419743369,-0.13637327913054267,-0.4608954426866137,-0.4609340866809906,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5551555155515551,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.14363764407871202,-0.13614159795337138,-0.4608966634261963,-0.4609352803969077,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5549554955495549,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14340081324349419,-0.13591008195179585,-0.460897883316713,-0.46093647327320686,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5547554755475548,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.14316414940978314,-0.13567873106691564,-0.46089910235845893,-0.4609376653101835,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5545554555455545,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.1429276525186788,-0.13544754523983077,-0.4609003205517294,-0.4609388565081327,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5543554355435543,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.14269132251128058,-0.13521652441164053,-0.46090153789681965,-0.4609400468673498,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5541554155415541,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14245515932868796,-0.1349856685234446,-0.46090275439402495,-0.46094123638813006,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.553955395539554,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.14221916291200085,-0.13475497751634263,-0.4609039700436405,-0.4609424250707687,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5537553755375537,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.14198333320231887,-0.13452445133143445,-0.46090518484596166,-0.460943612915561,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5535553555355535,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.1417476701407416,-0.13429408990981953,-0.46090639880128353,-0.46094479992280224,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5533553355335533,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.14151217366836857,-0.13406389319259748,-0.46090761190990154,-0.4609459860927876,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5531553155315532,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.1412768437262995,-0.13383386112086806,-0.46090882417211076,-0.4609471714258124,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5529552955295529,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.14104168025563424,-0.13360399363573092,-0.46091003558820665,-0.4609483559221718,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.5527552755275527,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.14080668319747228,-0.1333742906782855,-0.4609112461584842,-0.4609495395821612,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5525552555255525,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.14057185249291304,-0.13314475218963157,-0.460912455883239,-0.4609507224060757,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5523552355235524,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.14033718808305654,-0.13291537811086898,-0.460913664762766,-0.46095190439421063,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5521552155215521,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.1401026899090022,-0.1326861683830972,-0.4609148727973606,-0.46095308554686126,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.551955195519552,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.13986835791184982,-0.13245712294741568,-0.46091607998731804,-0.46095426586432287,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5517551755175518,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.13963419203269872,-0.1322282417449242,-0.46091728633293355,-0.46095544534689065,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5515551555155516,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.13940019221264885,-0.13199952471672263,-0.46091849183450234,-0.4609566239948598,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5513551355135513,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.13916635839279984,-0.13177097180391042,-0.4609196964923198,-0.4609578018085257,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.5511551155115512,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.13893269051425128,-0.13154258294758714,-0.46092090030668104,-0.4609589787881835,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.550955095509551,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.13869918851810267,-0.13131435808885242,-0.4609221032778814,-0.4609601549341285,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5507550755075508,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.1384658523454538,-0.13108629716880624,-0.46092330540621607,-0.460961330246656,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5505550555055505,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.13823268193740434,-0.13085840012854796,-0.4609245066919804,-0.46096250472606115,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.5503550355035504,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.13799967723505394,-0.13063066690917713,-0.4609257071354695,-0.46096367837263924,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5501550155015502,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.13776683817950208,-0.13040309745179354,-0.4609269067369788,-0.4609648511866856,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.54995499549955,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.13753416471184846,-0.13017569169749696,-0.46092810549680335,-0.4609660231684954,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5497549754975497,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.13730165677319292,-0.12994844958738688,-0.4609293034152386,-0.4609671943183639,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.5495549554955496,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.13706931430463493,-0.12972137106256282,-0.46093050049257966,-0.4609683646365864,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5493549354935494,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.13683713724727403,-0.1294944560641246,-0.4609316967291219,-0.4609695341234581,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5491549154915492,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.13660512554221002,-0.1292677045331719,-0.4609328921251604,-0.4609707027792743,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5489548954895489,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.13637327913054267,-0.1290411164108043,-0.4609340866809906,-0.4609718706043302,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.5487548754875488,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.13614159795337138,-0.12881469163812134,-0.4609352803969077,-0.4609730375989211,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5485548554855486,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.13591008195179585,-0.1285884301562227,-0.46093647327320686,-0.46097420376334225,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5483548354835484,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.13567873106691564,-0.12836233190620827,-0.4609376653101835,-0.4609753690978889,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5481548154815481,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.13544754523983077,-0.12813639682917746,-0.4609388565081327,-0.46097653360285623,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.547954795479548,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.13521652441164053,-0.1279106248662299,-0.4609400468673498,-0.46097769727853966,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5477547754775478,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.203579054741463e-16,-0.1349856685234446,-0.12768501595846524,-0.46094123638813006,-0.46097886012523426,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5475547554755475,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.1185455749229263e-16,-0.13475497751634263,-0.12745957004698327,-0.4609424250707687,-0.46098002214323536,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006023,-0.2317000209440237,2.5
-0.5473547354735473,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.0335120951043895e-16,-0.13452445133143445,-0.12723428707288356,-0.460943612915561,-0.4609811833328383,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060005468,-0.2317000209440237,2.5
-0.5471547154715471,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.1185455749229263e-16,-0.13429408990981953,-0.12700916697726564,-0.46094479992280224,-0.46098234369433816,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.546954695469547,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.13406389319259748,-0.1267842097012292,-0.4609459860927876,-0.46098350322803033,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5467546754675467,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.13383386112086806,-0.12655941518587402,-0.4609471714258124,-0.46098466193421,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5465546554655465,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.13360399363573092,-0.1263347833722997,-0.4609483559221718,-0.46098581981317244,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
-0.5463546354635463,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.1333742906782855,-0.1261103142016057,-0.4609495395821612,-0.4609869768652129,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5461546154615462,-0.5109417194500998,-0.5109417194500998,4.203579054741463e-16,4.203579054741463e-16,-0.13314475218963157,-0.12588600761489177,-0.4609507224060757,-0.46098813309062664,-0.11665625271571012,-0.11665625271571012,-0.0026002600260025543,0.0006000600060006578,-0.2317000209440237,2.5
-0.5459545954595459,-0.5109417194500998,-0.5109417194500998,4.1185455749229263e-16,4.1185455749229263e-16,-0.13291537811086898,-0.12566186355325765,-0.46095190439421063,-0.46098928848970894,-0.11665625271571012,-0.11665625271571012,-0.00260026002600261,0.0006000600060006023,-0.2317000209440237,2.5
-0.5457545754575457,-0.5109417194500998,-0.5109417194500998,4.0335120951043895e-16,4.0335120951043895e-16,-0.1326861683830972,-0.1254378819578031,-0.46095308554686126,-0.460990443062755,-0.11665625271571012,-0.11665625271571012,-0.0026002600260026654,0.0006000600060005468,-0.2317000209440237,2.5
